what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1426290571530
arch,sysinfo,,,"x86",1426290571530
ws,sysinfo,,,"win32",1426290571530
locale,sysinfo,,,"en_CA",1426290571530
processors,sysinfo,,,"8",1426290571530
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1426290571530
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1426290571530
java.specification.name,sysinfo,,,"Java Platform API Specification",1426290571530
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426290571530
java.specification.version,sysinfo,,,"1.6",1426290571530
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1426290571530
java.version,sysinfo,,,"1.6.0_23",1426290571530
java.vm.info,sysinfo,,,"mixed mode",1426290571530
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1426290571530
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1426290571530
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426290571530
java.vm.specification.version,sysinfo,,,"1.0",1426290571530
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1426290571530
java.vm.version,sysinfo,,,"19.0-b09",1426290571530
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1426290571593
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1426290571718
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426290584807
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1426290587085
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1426290587116
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1426290591500
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1426290591500
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1426290591500
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1426290591515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290591531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290594760
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1426290597069
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1426290597085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290597959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290603981
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426290604605
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1426290604605
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290606180
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1426290606352
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1426290606367
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426290630334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290635529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290636200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290636652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290638649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290639523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290673658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426290679274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290680194
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1426290680241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290708479
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426290713486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290715202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290716419
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426290716544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290717636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290722722
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290723096
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426290723954
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426290727452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426290737732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426290741804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290742054
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426290745798
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426290748325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290771507
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426290773504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290775891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290778028
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426290778184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290778808
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290780150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290780946
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426290780946
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290785191
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426290794754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290806517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290838279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290838669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426290839137
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290846157
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426290846922
error,log,,,"Error logged from Debug UI: ",1426290847156
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426290848279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426290849653
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290858406
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426290859170
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290863384
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426290867035
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290876114
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426290876878
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290881046
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426290884805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426290931170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426290932199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426290933089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426290934602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426290936739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426290938159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290945163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426290946645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426290948424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290948876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290950670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426290964929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290973197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426290976739
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290981668
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426290983184
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426290987366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291000440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291002842
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291006305
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291009425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291023968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291027899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291029787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426291034342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291039662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291040411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291046292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291051284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291053203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291058585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291071705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291075605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291076603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291077898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291079833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291080675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291089520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291111018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291119613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291121049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291126103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291128147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291133139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291136555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291137476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291139706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291147569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291149363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291150143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291150455
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291153887
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426291154652
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291158866
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426291162735
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291166933
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291168087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291172299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291172721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291173485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291175201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291177978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291178259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291181847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291183672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291186131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291187571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291189817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291191112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291192735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291194279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291199022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291199817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291201159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291201533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291202079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291206619
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291210613
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426291211377
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291215998
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291221208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291252580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291259741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291261644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426291263188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426291263438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426291264077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426291264608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291266511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291273594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291278180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291278664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291284389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291287181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291288429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291290691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291293484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291296214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291298554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291301190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291305356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291308039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291310254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291313234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1426291317805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291318382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291320207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291323171
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291323187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291323951
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426291323951
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291327775
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291333454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426291349756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426291351737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291353079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291355216
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291358554
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426291359303
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291363502
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291365732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291368119
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291373345
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291378712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426291378712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291380459
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291382115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291384004
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426291384004
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --sidp=0x1109078, --id=0x0, --timestamp=1426290256] return code: 8",1426291384893
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291386034
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426291386768
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291387877
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291392058
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291450465
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426291451214
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426291455132
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426291457971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291459546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291460373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291460716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426291465708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426292378705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426294984296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426294989707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426294991329
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1426294991392
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426294991438
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1426294991579
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1426294991579
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1426294991579
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1426294992593
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1426294992593
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1426294992593
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1426294992593
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1426294992593
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1426294992593
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1426294992593
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1426294992593
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1426294992593
