what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1426284060644
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1426284060644
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1426284060644
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1426284060644
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1426284060644
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1426284060644
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1426284060644
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1426284060644
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1426284060644
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1426284060644
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1426284060644
os,sysinfo,,,"win32",1426284060644
arch,sysinfo,,,"x86",1426284060644
ws,sysinfo,,,"win32",1426284060644
locale,sysinfo,,,"en_CA",1426284060644
processors,sysinfo,,,"8",1426284060644
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1426284060644
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1426284060644
java.specification.name,sysinfo,,,"Java Platform API Specification",1426284060644
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426284060644
java.specification.version,sysinfo,,,"1.6",1426284060644
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1426284060644
java.version,sysinfo,,,"1.6.0_23",1426284060644
java.vm.info,sysinfo,,,"mixed mode",1426284060644
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1426284060644
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1426284060644
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426284060644
java.vm.specification.version,sysinfo,,,"1.0",1426284060644
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1426284060644
java.vm.version,sysinfo,,,"19.0-b09",1426284060644
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1426284060831
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426284060847
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1426284063062
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1426284063093
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1426284064575
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1426284064606
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1426284064606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284065230
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426284065293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284066374
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1426284072273
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1426284075128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284075237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284077740
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426284077740
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1426284081296
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1426284081296
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1426284081296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284081312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284083309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284086117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284091749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284097817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284112436
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426284112452
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426284114355
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426284115151
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284121375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284122421
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426284122951
opened,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426284124308
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1426284124449
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1426284124449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284133001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284382286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284382832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284432095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284432719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284433566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284433925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284448872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284455096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284458341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284463848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284469669
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426284469809
error,log,,,"Unable to validate connection settings.",1426284476502
error,log,,,"Unable to validate connection settings.",1426284476502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284476517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284478873
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426284479747
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426284482133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284485129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284488389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284492305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284493334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284499387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284499465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284499481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284501516
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426284501516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284505619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284509207
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426284509207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284511765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284512811
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426284513341
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426284514683
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426284515463
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426284519146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284523795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284534955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284535298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284545158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284546796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284550087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284550352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284581965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284582511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284756444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284756756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284757318
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426284758004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284760734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284763995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284775663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284781404
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426284781544
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426284782917
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426284783712
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426284787474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284792232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284802996
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426284803885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284807848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284811095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284816383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284817397
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1426284817538
error,log,,,"Unable to validate connection settings.",1426284824277
error,log,,,"Unable to validate connection settings.",1426284824277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284824292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284825587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284825962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284826929
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1426284826991
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426284827022
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1426284827194
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1426284827194
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1426284827194
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1426284827194
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1426284827194
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1426284827194
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1426284827194
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1426284827194
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1426284827194
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1426284827194
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1426284827194
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1426284827194
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1426284827194
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1426284827194
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1426284827194
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1426284827194
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1426284827194
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1426284827194
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1426284827194
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1426284827194
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1426284827194
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1426284827194
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1426284827194
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1426284827210
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1426284827210
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1426284827210
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1426284827210
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1426284827210
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1426284827210
